index_name,alpha,similarity_top_k,cross_encoder_model,llm_model_name,rerank_top_n,llm_provider,prompt_template,faithfulness,factual_correctness(mode=f1),llm_context_precision_with_reference,context_recall,avg_latency_sec,latency_95th_sec,#Experiment,factual_correctness(mode=precision),factual_correctness(mode=recall),fact_prompt,answer_prompt,two_stage,use_query_expansion,query_expansion_num,base_k,expansion_k
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-5,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template=""You are a helpful assistant that answers Japan visa questions.\n\nYou must strictly follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add or guess any information not explicitly supported by the documents.\n3. Provide ALL relevant factual details mentioned in the documents.\n4. Write each fact as a clear, separate bullet point or short sentence (atomic format).\n5. If multiple conditions or exceptions exist, list them separately.\n6. If the documents do not contain the answer, say: 'The provided documents do not contain this information.'\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer (in bullet points):""",0.980952380952381,0.5660000000000001,0.8833333333025,0.8606060606060606,51.48862426280975,112.15710520744324,7.0,0.449,0.683,,,,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,0.9041481208346724,0.4669999999999999,0.8833333333025,0.8666666666666666,76.5222067117691,118.65109181404114,8.0,0.163,0.583,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='Extract only factual statements from the documents below.\nWrite each fact as a short, atomic bullet point.\nDo not add or guess anything.\n\nQuestion: {query_str}\nDocuments:\n{context_str}\n\nAnswer (facts only, bullet points):'","metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant for Japan visa questions.\nUse ONLY the provided facts below to answer clearly and concisely.\nIf multiple conditions exist, explain them separately.\nDo not invent or add information.\n\nFacts:\n{context_str}\n\n'",,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,,,,,34.95524311065674,53.922751903533936,9.0,,,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,,,,,27.881275987625123,43.57453799247742,9.0,,,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,0.9762626262626264,0.5960000000000001,0.9166666666325,0.8833333333333334,16.25710783004761,28.889837980270386,9.0,0.541,0.6719999999999999,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,0.96,0.5959999999999999,0.9333333333,0.775,18.54238243103028,33.24126625061035,10.0,0.5559999999999999,0.6659999999999999,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,3,,,0.9285714285714284,0.506,0.9166666666325,0.7952380952380953,16.058404183387758,30.8132872581482,10.0,0.446,0.6910000000000001,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,,5,,,0.951868131868132,0.558,0.9316666666446248,0.9547619047619048,15.97576870918274,23.44114708900452,10.0,0.483,0.813,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-6-v2,,3,,,0.9837962962962962,0.502,0.8999999999633334,0.6571428571428571,16.841948056221007,27.24345302581787,11.0,0.44,0.596,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-6-v2,,5,,,0.9667741935483872,0.553,0.8866666666433611,0.8358333333333334,17.66320595741272,27.666656017303467,12.0,0.4939999999999999,0.731,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,,,,
Custom_splitter_w_context_hf,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-6-v2,,5,,,0.9524475524475524,0.5700000000000001,0.8721119929326295,0.9464285714285716,105.91981570720672,149.26426100730896,14.0,0.501,0.76,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,True,3.0,,
Custom_splitter_w_context_hf,0.8,,cross-encoder/ms-marco-MiniLM-L-6-v2,,3,,,0.9583333333333334,0.51,0.9166666666308332,0.6571428571428571,24.92376279830933,35.322973012924194,15.0,0.4029999999999999,0.642,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,True,2.0,5.0,5.0
Custom_splitter_w_context_hf,0.8,,cross-encoder/ms-marco-MiniLM-L-6-v2,,5,,,0.9400925925925924,0.5359999999999999,0.9177777777560602,0.9428571428571428,20.306695652008056,28.5652379989624,16.0,0.499,0.647,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",,False,True,2.0,5.0,5.0
Custom_splitter_w_context_hf,0.8,,cross-encoder/ms-marco-MiniLM-L-6-v2,,5,,,0.968352994555354,0.647,0.9183333333123472,0.8928571428571429,31.18051264286041,37.07489800453186,17.0,0.627,0.808,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template=""You are a Japan visa assistant.\n\nYour task is to answer the user's question using ONLY the retrieved documents. \nFollow these strict rules:\n1. Use ONLY facts explicitly stated in the retrieved documents. \n   - If something is not mentioned, DO NOT invent, assume, or guess.\n2. When multiple documents provide overlapping or complementary information, merge them into a single clear answer without losing details.\n3. Present the answer in a structured, list-like format when appropriate (to maximize coverage of factual details).\n4. Be concise and avoid repetition, but ensure completeness of the retrieved facts.\n5. If the documents do not fully answer the question, clearly state what is missing.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nFinal Answer:""",,False,True,2.0,5.0,5.0
Custom_splitter_w_context_hf,0.8,,cross-encoder/ms-marco-MiniLM-L-2-v2,,5,,,0.9458950363362127,0.5419999999999999,0.9281944444208415,0.9714285714285715,31.65343544483185,47.64599394798279,18.0,0.44400000000000006,0.7969999999999999,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template=""You are a Japan visa assistant.\n\nYour task is to answer the user's question using ONLY the retrieved documents. \nFollow these strict rules:\n1. Use ONLY facts explicitly stated in the retrieved documents. \n   - If something is not mentioned, DO NOT invent, assume, or guess.\n2. When multiple documents provide overlapping or complementary information, merge them into a single clear answer without losing details.\n3. Present the answer in a structured, list-like format when appropriate (to maximize coverage of factual details).\n4. Be concise and avoid repetition, but ensure completeness of the retrieved facts.\n5. If the documents do not fully answer the question, clearly state what is missing.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nFinal Answer:""",,False,True,3.0,5.0,5.0
